"id_reporte","id_servicio","id_tipo_servicio","reporte","calle","numero","id_colonia","codigo_postal","latitud","longitud","prioridad","status","creado"
"41887","1","2","ciudadana reporta 1 lampara apagada por la calle jose maria gutierrez entre ejercito nacional y batalla de san pedro poste num 1804 col 21 de marzo","jose maria gutierrez","3190",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-24 10:49:19"
"41888","1","2","ciudadana reporta 1 lampara apagada por la calle eutimio B. Gomez entre manuel estrada y av balbuena poste num 729 col guadalupe victoria","jose maria gutierres","3190",NULL,,"24.7745711","-107.3614627","NORMAL","ASIGNADO","2017-01-24 10:52:57"
"41889","1","2","ciudadana reporta una lampara apagada se quemo, (a un lado de la iglesia santa cecilia) ubicada en calle cedro entre las calles 15 de septiembre y abedules, en la col. rafael buelna.","cedro","1343",NULL,"80260","24.7876354","-107.37655960000001","NORMAL","ASIGNADO","2017-01-24 10:53:34"
"41890","1","2","ciudadana reporta dos lamparas apagadas por el blvd. universitarios entre las calles heraclito y democrito, col. universitarios.","blvd. universitarios",,NULL,"80010","24.8308835","-107.38754080000001","NORMAL","ASIGNADO","2017-01-24 10:55:16"
"41891","1","2","ciudadana reporta 6 lamparas apagadas 1 por la calle espino esquina con papayero, otra por la calle espino esquina en elbiza, 2 mas en paseo del sauce entre universo y espino y 2 mas en avenida universo entre paseo del sauce y naranjo frac del cedro primera etapa","papayero","2612",NULL,,"24.8208611","-107.44979940000002","NORMAL","ASIGNADO","2017-01-24 11:01:38"
"41892","2","6","EL CIUDADANO REPORTA QUE EL DÍA DE AYER NO PASO EL CAMIÓN RECOLECTOR Y HAY MUCHA BASURA ACUMULADA EN LA CALLE.","CALZADA HEROICO COLEGIO MILITAR ENTRE ÁGUILA Y MEDICO 68.","2537",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-24 11:02:24"
"41893","1","2","ciudadana reporta dos lamparas apagadas, ubicadas una en av. sanalona esq. con rio amazonas y la otra misma calle principal esq. con rio culiacan, en la col. lomas de tamazula.","av, sanalona","3151",NULL,"80014","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-24 11:02:49"
"41894","3","14","ciudadano reporta 3 baches ubiacados 1 por calle espino y cerrada, uno mas por calle papayero y cerrada y otro por espino u mandarino frac del cedro primera etapa","papayero","2612",NULL,,"24.8208611","-107.44979940000002","NORMAL","ASIGNADO","2017-01-24 11:05:39"
"41895","2","6","LA CIUDADANA REPORTA QUE TIENE MAS DE TRES DÍAS QUE NO PASA EL CAMIÓN RECOLECTOR EN TODO EL SECTOR Y HAY MUCHA BASURA.","14 DE SEPTIEMBRE","1615",NULL,,"24.8020488","-107.40502270000002","NORMAL","ASIGNADO","2017-01-24 11:06:13"
"41896","2","6","LA CIUDADANA REPORTA QUE HACE MAS DE CUATRO DÍAS QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","JOSEFA ORTIZ DE DOMINGUEZ","1813",NULL,,"24.8291899","-107.37635869999997","NORMAL","ASIGNADO","2017-01-24 11:08:19"
"41897","1","2","ciudadano reporta una lampara apagada, ubicada en calle economista afuera del no.34 y calle sexta, en la col. tierra blanca.","economista","34",NULL,"80030","24.8293646","-107.39645480000001","NORMAL","ASIGNADO","2017-01-24 11:09:58"
"41898","8","36","se reporta al sr. mario de la mora ya que esta ocasionando serios problemas de humedad en area de cocina, baño, patio y gran molestia e inconformidad en la reportante, ubicada en el no.1398-A de priv. victoria entre las calles bahia de altata y oceano pacifico, en la col. cañadas.","oceano pacifico","1398",NULL,"80178","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-24 11:39:21"
"41899","2","6","LA CIUDADANA REPORTA QUE TIENE MAS DE UNA SEMANA QUE NO PASA EL CAMIÓN RECOLECTOR POR TODO EL SECTOR Y ESTA LLENO SE BASURA.","MUNICIPALISMO","3129",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-24 11:45:58"
"41900","1","2","ciudadano reporta 6 lamparas apagadas,  poste # 15, 16, 17, 12, y 19, y otra  dentro de la escuela primaria, en la comunidad de la pitayita, de alcaldia central","principal",,NULL,,"24.7997492","-107.3523118","NORMAL","ASIGNADO","2017-01-24 11:47:02"
"41901","2","6","EL CIUDADANO REPORTA QUE HACE UN MES NO PASA EL CAMIÓN RECOLECTOR POR SU CALLE  Y TIENEN MUCHA BASURA ACUMULADA.","CALLEJON 13","000",NULL,,"24.8489785","-107.3939729","NORMAL","ASIGNADO","2017-01-24 11:48:08"
"41902","2","6","EL CIUDADANO REPORTA QUE HACE 4 DÍAS NO PASA EL CAMIÓN RECOLECTOR POR SU CALLE.","5 DE MAYO","1267",NULL,,"24.7922476","-107.37692449999997","NORMAL","ASIGNADO","2017-01-24 11:50:06"
"41903","1","2","ciudadana reporta una lampara apagada ubicada en calle sebastian allende esq. con av. enrique recio, en la col. aquiles serdan.","sebastian allende","2217",NULL,"80190","24.7679462","-107.41535850000002","NORMAL","ASIGNADO","2017-01-24 11:51:56"
"41904","1","1","ciudadano solicita la instalación completa de  una lampara en el poste 5, de c.f.e., ubicado por la calle principal, en la comunidad de la pitayita, alcaldia central.","principal",,NULL,,"24.7997492","-107.3523118","NORMAL","ASIGNADO","2017-01-24 11:55:03"
"41905","1","2","ciudadana reporta tres lamparas apagadas, ubicadas una en calle concepcion ocaranza esq. con carmen serdan y la otra en juan de la barrera esq. con concepcion ocaranza y una mas en misma calle prinicipal entre leona vicario y juan de la barrera, en la col. ignacio allende.","leona vicario","2921",NULL,"80010","24.8389213","-107.39045060000001","NORMAL","ASIGNADO","2017-01-24 12:06:25"
"41906","3","15","ciudadana solicita el rastreo, relleno y nivelacion, ya que se encuentra intransitable, por la av. rey melchor entre las calles central y segunda, col. loma de rodriguera.","av. rey melchor","7611",NULL,"80019","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-24 12:10:51"
"41907","1","2","ciudadano reporta tres lamparas apagadas frente al no.5537, ubicadas en calle paulonia y calle cerrada, en el fracc. urbi villas del cedro.","andador agrapando","6349",NULL,"80145","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-24 12:20:04"
"41908","1","2","ciudadano reporta  cuatro lamparas tipo bola de la cancha de futbol  y dos mas en la cancha de basquetbol, dentro del mismo paqrue , ubicado por la calle primera entre el blvd. constelaciones y av.  circulo del sol, fracc. issstesin.","primera",,NULL,,"24.7689813","-107.3954281","NORMAL","ASIGNADO","2017-01-24 12:42:57"
"41909","3","14","ciudadano reporta varios baches por la calle estero de las  aguamitas esquina con el blvd. rolando arjona, fracc. pradera dorada","estero de las aguamitas",,NULL,"80058","24.824516","-107.4324661","NORMAL","ASIGNADO","2017-01-24 13:14:17"
"41910","1","2","ciudadano reporta tres lamparas apagadas por el blvd. norma corona, entre las calses estero las arenitas y estero la puntilla,  fracc. pradera dorada","blvd. norma corona",,NULL,"80058","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-24 13:19:51"
"41911","1","4","ciudadano solicita la reinstalaron de un poste con lamparas dobles, quien fue retirado por el personal de h. ayuntamiento porque por accidente, estaba por el blvd. rolando arjona esquina con la calle estero de las  aguamitas, fra cc. pradera  dorada.","bkvd, rolando arjona",,NULL,"80058","24.8114923","-107.43326230000002","NORMAL","ASIGNADO","2017-01-24 13:25:20"
"41912","8","35","se reporta construccion ya que tiene material obstruyendo el paso peatonal en banqueta y parte de calle, ocasionando molestia e inconformidad en transeuntes y vecinos, ubicado en el no.2368 de la calle villa alcala entre villa santander y villa navarro, en el fracc. villas del rio.","villa alcala","2368",NULL,"80050","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-24 13:26:56"
"41913","1","2","ciudadano reporta una lampara apagada por la calle donato guerra entre el blvd. madero y francisco villa, col. centro","donato guerra","52 sur",NULL,"80000","24.8028555","-107.39973270000002","NORMAL","ASIGNADO","2017-01-24 13:30:08"
"41914","1","2","ciudadana reporta sector apagado una lampara apagada afuera del no.600, ubicado en calle cerro de las cumbres entre las calles cerro de los frayles y cerro de la noria, en el fracc. colina del rey.","cerro de las cumbres","600",NULL,"80177","24.7781134","-107.39861250000001","NORMAL","ASIGNADO","2017-01-24 13:35:22"
"41915","3","13","ciudadana solicita la limpieza y retiro de basura de la av san ignacio esquina con santa martha frac providencia","av san ignacio","3113",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-24 13:43:17"
"41916","1","2","ciudadana reporta 1 lampara apagada por la calle san pedro entre batalla de puebla y av francisco cosrneta ramirez frac san benito","san pedro","3478",NULL,,"24.7736018","-107.35869780000002","NORMAL","ASIGNADO","2017-01-24 13:49:51"
"41917","8","36","se reporta a persona ya tiene recargado relleno en barda de area de patio ocasionando molestia e inconformidad en el reportante por posible daño o caida de la misma, ubicado en blvd. mexico 68 entre cerro colorado y cerro salado (casa con maya siclonica), en la col. ampliacion buenos aires.","juan espinoza","119",NULL,"80199","24.8324113","-107.39278539999998","NORMAL","ASIGNADO","2017-01-24 13:50:36"
"41918","1","2","ciudadano reporta  cuatro lamparas apagadas por la calle caucaso entre las calles churchin y monte denali,   y también por el blvd.  francisco corneta ramirez entre las calles juan ley fong y la calle cima del everest, fracc. alturas del sur.","caucaso","4013-c",NULL,"80295","24.7825209","-107.38550509999999","NORMAL","ASIGNADO","2017-01-24 13:53:11"
"41919","2","6","LA CIUDADANA REPORTA QUE TIENE DOS SEMANAS QUE NO PASA EL CAMIÓN RECOLECTOR POR SU CALLE Y ESTA LLENO DE BASURA.","CIMA NEVADO DE LAORQUETA","3608",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-24 14:27:12"
"41920","2","6","LA CIUDADANA REPORTA QUE TIENE MAS DE CINCO DÍAS QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","NARDO","1441",NULL,,"24.778843","-107.38069459999997","NORMAL","ASIGNADO","2017-01-24 14:30:53"
"41921","2","6","EL CIUDADANO REPORTA QUE EL DÍA DE HOY NO PASO EL CAMIÓN RECOLECTOR, PASA POR LAS MAÑANAS.","SEVERIANO MORENO","1679",NULL,,"24.7776587","-107.3690785","NORMAL","ASIGNADO","2017-01-24 14:32:36"
"41922","8","36","ciudadana reporta a su vecina quien se esta sirviendo del techo de su domicilio para una construccion lo cual esta afectando a dicho domicilio  e inconformidad en la misma, esto se le dijo a la sra. e hizo caso omiso, la sra. se llama nancy, quien  vive en la calle viena  enseguida del 5019, entre las calles varsovia y estocolmo, fracc. vvilla verde","viena","5019",NULL,"80184","24.7502759","-107.4334015","NORMAL","ASIGNADO","2017-01-24 14:48:31"
"41923","1","2","sector apagado en calle Cerro de las Cumbres #600 entre Cerro de los Frayles y Cerro de la Noria. Fracc. Colinas del Rey I.","Cumbres","600",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-24 14:53:58"
"41924","1","2","reporta retiro de  arbotante completo en calle G. Robles 83 Nte. entre Madero y Colon, Col. Centro.","G. Robles","83 nte.",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-24 15:05:24"
"41925","8","36","se reporta a persona ya que levanto banqueta dejandole filo el cual ya ocasiono accidente o daño ha automovil, molestia e inconformidad en la reportante, ubicado en el no.2733 de la calle sacramento entre las calles santa barbara y san carlos, en el fracc. country del rio.","sacramento","2739",NULL,"80050","24.8005782","-107.44247610000002","NORMAL","ASIGNADO","2017-01-25 08:44:36"
"41926","3","15","ciudadana solicita  el rastreo, relleno y nivelación, de las calles san julian, san alfonso, entre las calles san martin y la ultima avenida, col. ampliación las coloradas.","san julian",,NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-25 09:08:33"
"41927","1","2","ciudadana reporta dos lamparas apagadas por la calle san martin y palo dulce, col. ampliacion las coloradas","san martin",,NULL,,"24.8469502","-107.4263689","NORMAL","ASIGNADO","2017-01-25 09:14:19"
"41928","1","2","ciudadana reporta seis lamparas apagadas, ubicadas en av. mar negro entre las calles cancer y leo, en la col. el mirador.","mar negro","5315",NULL,"80017","24.850328","-107.38318420000002","NORMAL","ASIGNADO","2017-01-25 09:33:59"
"41929","3","12","ciudadano solicita un rastreo en la calle fuente de navona entre villas del palmar y jardin de las orquideas  frac lomas verdes","papayero","2612",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-25 09:35:18"
"41930","9","39","se reporta un camion abandonado de villa univercidad c.u., permiso # 12837-7,  desde hace 5 meses, ubicado por la calle fray bernanrdo de valbuena entre el blvd. madero y colon, col. miguel hidalgo","fray bernanrdo de valbuena",,NULL,"80090","24.7951345","-107.35676669999998","NORMAL","ASIGNADO","2017-01-25 09:39:08"
"41931","1","2","ciudadana reporta una lampara apagada ubicada en blvd. villas del rio afuera del no.3058 entre villa asturias  y blvd. santander, en el fracc. villas del rio.","villa andalucia","2894",NULL,"80050","24.8064921","-107.44347089999997","NORMAL","ASIGNADO","2017-01-25 09:42:47"
"41932","1","2","ciudadano reporta dos  lamparas  una apagada y otra que prende y apagapor la calle dione, entre las calles blvd. de la luna y la calle del panteon, col. villa satelite.","dione","4206",NULL,"80088","24.8046202","-107.354307","NORMAL","ASIGNADO","2017-01-25 09:47:50"
"41933","1","2","ciudadana reporta 2 lamparas apagadas por la general pablo macias valenzuela entre validez montoya y Labastida ochoa col stase 2","pablo macias","2745",NULL,,"24.7661432","-107.41257519999999","NORMAL","ASIGNADO","2017-01-25 09:54:35"
"41934","9","41","se reporta a persona ya que amarra en cerco de malla ciclonica propiedad de kinder  jesus kumate rodriguez a perro muy bravo y agresivo, ya que ocasiona temor en transeuntes y menores que acuden al mismo, ubicado en el no.2804 de blvd. villas del rio esq. con calle jose antonio malacon diaz, en el fracc. villas del rio.","blvd. villas del rio","2804",NULL,"80050","24.8051051","-107.44254390000003","NORMAL","ASIGNADO","2017-01-25 09:56:32"
"41935","1","2","ciudadano reporta una lampara apagada por la calle rio culiacan, entre la calles av. alvaro obregon y paliza, col. guadalupe","rio culiacan","43 ote",NULL,"80220","24.8333862","-107.39627280000002","NORMAL","ASIGNADO","2017-01-25 09:57:33"
"41936","1","2","ciudadana un sector apagado por la calle mision califoria entre micion vigge y mision viñadaco y mision saint frac urvivillas del sol","mision california","3027",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-25 10:06:16"
"41937","1","2","ciudadana reporta una lampara apagada por la calle pavo real esquina con la calle sauces, col. renato vega amador.","pavo real","4310",NULL,"80280","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-25 10:21:57"
"41938","1","2","ciudadana reporta 1 lampara apagada por la calle maquio cloutier esquina con puerta de encenada (pizzeta nuevo culiacan)  col nuevo culiacan","maquio cloutier","2120",NULL,,"24.8482748","-107.39861710000002","NORMAL","ASIGNADO","2017-01-25 10:25:56"
"41939","2","6","LA CIUDADANA REPORTA QUE TIENE MAS DE UNA SEMANA QUE NO PASA EL CAMIÓN RECOLECTOR POR SU SECTOR Y HAY MUCHA BASURA REGADA POR TODOS LADOS.","MONTE CONCAGUA Y CIMA DE HORIZABA","3668",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-25 10:37:31"
"41940","2","6","EL CIUDADANO REPORTA QUE EL DÍA DE AYER NO PASO EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","SEVERIANO MORENO","1679",NULL,,"24.7776587","-107.3690785","NORMAL","ASIGNADO","2017-01-25 10:39:05"
"41941","1","2","ciudadana reporta una lampara que prende y apaga por la av. alberto terrones entre las calles luis m. rojas y pastor rouaix, col. josefa ortiz de dominguez","av. alberto terrones","1478",NULL,,"24.7682823","-107.40841439999997","NORMAL","ASIGNADO","2017-01-25 10:45:48"
"41942","1","2","ciudadana reporta una lampara apagada, ubicada en calle candido aguilar esq. con calle tarascos, en la col. ind. el palmito.","candido aguilar","2724",NULL,"80801","24.7793886","-107.4269875","NORMAL","ASIGNADO","2017-01-25 10:47:41"
"41943","1","2","ciudadana reporta 1 lampara por la calle pedro maria anaya entre 10 y 11 (frente a centro de barrio en la cancha de futbol casa num 3650) col lombardo toledano","pedro maria anaya","3650",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-25 10:59:48"
"41944","1","2","ciudadana reporta cinco lamparas apagadas cuatro dentro de la cancha de usos multiples  y una afuera de la caseta de policia, ubicadas en calle aloe  y viznaga, en la col. servidor publico.","aloe","2527",NULL,"80248","24.7834731","-107.35574329999997","NORMAL","ASIGNADO","2017-01-25 11:21:30"
"41945","1","2","ciudadano reporta un poste de doble lampara apagadas, por el blvd. universitarios entre las calles socrates e impirico, col. universitarios","blvd. universitarios","1611",NULL,"80010","24.8289124","-107.38041470000002","NORMAL","ASIGNADO","2017-01-25 11:22:14"
"41946","1","2","ciudadana reporta 10 lamparas apagadas por la calle higuera entre calle amapa y blvd elver frac urbivillas del prado","higuera","3632",NULL,,"24.7611961","-107.3942515","NORMAL","ASIGNADO","2017-01-25 11:24:27"
"41947","1","2","ciudadano reporta una lampara que prende apaga, por la calle esteban flores entre las calles jesus ureta y ejercito nacional, col. miguel hidalgo y costillla","esteban flores","359",NULL,"80090","24.7994659","-107.37293219999998","NORMAL","ASIGNADO","2017-01-25 11:38:44"
"41948","9","39","se reporta gondola de bolteo color blanco placas 6PNA193, abandonada desde hace una semana ocasionando molestia e inconformidad en transeuntes y vecinos, ubicada en carretera a imala pasando ley express (exactamente junto a la gasolinera pegada al oxxo), en el fracc. los angeles.","carretera internacional a imala",,NULL,"80014","24.763023","-107.47668799999997","NORMAL","ASIGNADO","2017-01-25 11:40:59"
"41949","1","2","ciudadano reporta una lampara apagada ubicada en blvd. de las minas frente al no.603  y san jose del cobre (a la altura de iglesia en construccion), en la col. francisco i. madero.","rafael martinez","1824",NULL,"80180","24.806632","-107.394393","NORMAL","ASIGNADO","2017-01-25 11:49:00"
"41950","1","2","ciudadana reporta dos lamparas apagadas, ubicadas en calle olmecas entre las calles huatabampo y manzanillo, en la col. vallado nuevo.","olmecas","1526",NULL,"80105","24.7889352","-107.42053629999998","NORMAL","ASIGNADO","2017-01-25 11:59:31"
